id,id_taxonref,plot_name,taxaname,taxonref,family,genus,species,infra,id_rank,dbh,height,strata,flower,fruit,month_obs,bark_thickness,leaf_area,leaf_ldmc,leaf_sla,leaf_thickness,wood_density,elevation,rainfall,holdridge,province,in_forest,in_um,geo_pt
56413,13227,,Cyphophoenix alba,Cyphophoenix alba (H.E.Moore) Pintaud & W.J.Baker,Arecaceae,Cyphophoenix,Cyphophoenix alba,,21,11.30,,,false,false,11,,,,,,,641,3300,3,,false,false,POINT (164.86911011 -20.64027786)
56414,13227,,Cyphophoenix alba,Cyphophoenix alba (H.E.Moore) Pintaud & W.J.Baker,Arecaceae,Cyphophoenix,Cyphophoenix alba,,21,13.10,,,false,false,11,,,,,,,641,3300,3,,false,false,POINT (164.86911011 -20.64027786)
56415,13227,,Cyphophoenix alba,Cyphophoenix alba (H.E.Moore) Pintaud & W.J.Baker,Arecaceae,Cyphophoenix,Cyphophoenix alba,,21,14.30,,,false,false,11,,,,,,,641,3300,3,,false,false,POINT (164.86911011 -20.64027786)
56416,13227,,Cyphophoenix alba,Cyphophoenix alba (H.E.Moore) Pintaud & W.J.Baker,Arecaceae,Cyphophoenix,Cyphophoenix alba,,21,17.30,,,false,false,11,,,,,,,641,3300,3,,false,false,POINT (164.86911011 -20.64027786)
56384,13227,,Cyphophoenix alba,Cyphophoenix alba (H.E.Moore) Pintaud & W.J.Baker,Arecaceae,Cyphophoenix,Cyphophoenix alba,,21,8.30,,,false,false,11,,,,,,,619,3150,3,,false,false,POINT (164.78086853 -20.62355614)
56385,13227,,Cyphophoenix alba,Cyphophoenix alba (H.E.Moore) Pintaud & W.J.Baker,Arecaceae,Cyphophoenix,Cyphophoenix alba,,21,8.60,,,false,false,11,,,,,,,619,3150,3,,false,false,POINT (164.78086853 -20.62355614)
56386,13227,,Cyphophoenix alba,Cyphophoenix alba (H.E.Moore) Pintaud & W.J.Baker,Arecaceae,Cyphophoenix,Cyphophoenix alba,,21,10.20,,,false,false,11,,,,,,,619,3150,3,,false,false,POINT (164.78086853 -20.62355614)
56387,13227,,Cyphophoenix alba,Cyphophoenix alba (H.E.Moore) Pintaud & W.J.Baker,Arecaceae,Cyphophoenix,Cyphophoenix alba,,21,11.10,,,false,false,11,,,,,,,619,3150,3,,false,false,POINT (164.78086853 -20.62355614)
56388,13227,,Cyphophoenix alba,Cyphophoenix alba (H.E.Moore) Pintaud & W.J.Baker,Arecaceae,Cyphophoenix,Cyphophoenix alba,,21,11.80,,,false,false,11,,,,,,,619,3150,3,,false,false,POINT (164.78086853 -20.62355614)
56408,13227,,Cyphophoenix alba,Cyphophoenix alba (H.E.Moore) Pintaud & W.J.Baker,Arecaceae,Cyphophoenix,Cyphophoenix alba,,21,15,3,,true,true,9,,,,,,,12,2970,3,,false,false,POINT (164.8233301 -20.5895664)
56409,13227,,Cyphophoenix alba,Cyphophoenix alba (H.E.Moore) Pintaud & W.J.Baker,Arecaceae,Cyphophoenix,Cyphophoenix alba,,21,,,,false,false,6,,,,,,,516,3600,3,,false,false,POINT (164.8604958 -20.6369621)
56410,13227,,Cyphophoenix alba,Cyphophoenix alba (H.E.Moore) Pintaud & W.J.Baker,Arecaceae,Cyphophoenix,Cyphophoenix alba,,21,,,,false,false,9,,,,,,,516,3600,3,,false,false,POINT (164.8604958 -20.6369621)
56417,13227,,Cyphophoenix alba,Cyphophoenix alba (H.E.Moore) Pintaud & W.J.Baker,Arecaceae,Cyphophoenix,Cyphophoenix alba,,21,11.50,,,false,false,11,,,,,,,579,3300,3,,false,false,POINT (164.87133789 -20.6408062)
56458,2845,,Cyphophoenix elegans,Cyphophoenix elegans (Brongn. & Gris) H.Wendl. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix elegans,,21,,,,false,false,6,,,,,,,79,1760,2,,false,false,POINT (164.316296746 -20.2636345185)
167166,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,11.10,,4,false,false,10,,,,,,,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
167167,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,11.50,,2,false,false,10,,,,,,,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
167168,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,11.80,,2,false,false,10,,,,,,,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
167169,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,12.40,,3,false,false,10,,,,,,,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
167170,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,12.70,,2,false,false,10,,,,,,,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
167171,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,13.10,,2,false,false,10,,,,,,,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
167172,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,13.40,,3,false,false,10,,,,,,,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
167173,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,13.90,,1,false,false,10,,,,,,,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
167174,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,14.00,,4,false,false,10,,,,,,,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
167175,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,14.30,,3,false,false,10,,,,,,,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
167176,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,14.60,,3,false,false,10,,,,,,,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
167177,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,15.90,7.2,4,false,false,10,,,,,,,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
167178,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,17.50,8.6,3,false,false,10,,,,,,,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
167179,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,17.80,,4,false,false,10,,,,,,0.557067,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
167180,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,18.10,,2,false,false,10,,,,,,,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
167181,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,18.50,,3,false,false,10,,,,,,0.52531,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
167182,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,19.70,,3,false,false,10,,,,,,,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
167184,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,22.30,,2,false,false,10,,,,,,,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
167185,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,22.30,,3,false,false,10,,,,,,,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
167186,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,23.90,,2,false,false,10,,,,,,,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
56420,13227,,Cyphophoenix alba,Cyphophoenix alba (H.E.Moore) Pintaud & W.J.Baker,Arecaceae,Cyphophoenix,Cyphophoenix alba,,21,16.20,,,false,false,3,,,,,,,133,2590,3,,false,true,POINT (165.21722412 -20.8172226)
56459,2845,,Cyphophoenix elegans,Cyphophoenix elegans (Brongn. & Gris) H.Wendl. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix elegans,,21,,,,false,false,10,,,,,,,529,1920,2,,false,false,POINT (164.3588236 -20.2983234)
56466,2845,,Cyphophoenix elegans,Cyphophoenix elegans (Brongn. & Gris) H.Wendl. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix elegans,,21,,10,,false,true,9,,,,,,,427,1860,2,,false,false,POINT (164.4215898 -20.3005713)
56467,2845,,Cyphophoenix elegans,Cyphophoenix elegans (Brongn. & Gris) H.Wendl. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix elegans,,21,,,,false,false,4,,,,,,,427,1860,2,,false,false,POINT (164.4215898 -20.3005713)
56468,2845,,Cyphophoenix elegans,Cyphophoenix elegans (Brongn. & Gris) H.Wendl. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix elegans,,21,,,,false,false,9,,,,,,,427,1860,2,,false,false,POINT (164.4215898 -20.3005713)
56489,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,,,,false,false,10,,,,,,,847,2950,3,,false,true,POINT (166.290658083722 -21.6602731542778)
56494,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,11.50,,,false,false,11,,,,,,,459,2350,2,,false,true,POINT (166.59202576 -22.15640259)
56495,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,7.00,,,false,false,10,,,,,,,491,2350,3,,false,true,POINT (166.59246826 -22.15348816)
56496,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,7.50,,,false,false,10,,,,,,,491,2350,3,,false,true,POINT (166.59246826 -22.15348816)
56469,2845,,Cyphophoenix elegans,Cyphophoenix elegans (Brongn. & Gris) H.Wendl. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix elegans,,21,,,,false,false,9,,,,,,,237,1760,2,,false,false,POINT (164.423118336995 -20.3102886517843)
56492,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,,,,false,false,10,,,,,,,389,2630,3,,false,true,POINT (166.508784368667 -22.0703495108333)
56490,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,8.30,,,false,false,10,,,,,,,890,2870,3,,false,true,POINT (166.5025177 -22.04243279)
56491,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,8.60,,,false,false,10,,,,,,,890,2870,3,,false,true,POINT (166.5025177 -22.04243279)
167187,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,23.90,,3,false,false,10,,,,,,,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
167188,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,24.50,,2,false,false,10,,,,,,,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
167189,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,26.10,,2,false,false,10,,,,,,,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
167190,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,26.10,,3,false,false,10,,,,,,,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
167191,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,26.40,8.7,4,false,false,10,,,,,,,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
56488,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,,,,false,false,10,,,,,,,828,2950,3,,false,true,POINT (166.290071749905 -21.6608960685714)
56460,2845,,Cyphophoenix elegans,Cyphophoenix elegans (Brongn. & Gris) H.Wendl. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix elegans,,21,,,,false,false,6,,,,,,,124,1680,2,,false,false,POINT (164.361112338333 -20.2687194535)
56464,2845,,Cyphophoenix elegans,Cyphophoenix elegans (Brongn. & Gris) H.Wendl. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix elegans,,21,14,12,,false,false,9,,,,,,,391,2090,2,,false,false,POINT (164.38333 -20.3)
56465,2845,,Cyphophoenix elegans,Cyphophoenix elegans (Brongn. & Gris) H.Wendl. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix elegans,,21,,,,false,false,3,,,,,,,318,2040,2,,false,false,POINT (164.4164995 -20.2972018)
56471,2845,Col d'Amoss,Cyphophoenix elegans,Cyphophoenix elegans (Brongn. & Gris) H.Wendl. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix elegans,,21,15.00,,3,false,false,10,,,,,,,497,2170,2,,false,false,POINT (164.43788147 -20.30602264)
56515,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,7.60,,,false,false,11,,,,,,,727,2640,3,,false,true,POINT (166.60568237 -22.1303997)
56516,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,8.30,,,false,false,11,,,,,,,727,2640,3,,false,true,POINT (166.60568237 -22.1303997)
56524,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,9.20,,,false,false,11,,,,,,,379,2650,3,,false,true,POINT (166.68942264 -22.15121651)
56509,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,6.40,,,false,false,11,,,,,,,727,2640,3,,false,true,POINT (166.60545349 -22.13047028)
56510,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,8.00,,,false,false,11,,,,,,,727,2640,3,,false,true,POINT (166.60545349 -22.13047028)
56528,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,9.90,,,false,false,9,,,,,,,274,3210,3,,false,true,POINT (166.89189148 -22.15380478)
56529,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,11.00,,,false,false,9,,,,,,,274,3210,3,,false,true,POINT (166.89189148 -22.15380478)
56511,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,8.90,,,false,false,11,,,,,,,727,2640,3,,false,true,POINT (166.60545349 -22.13047028)
56521,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,,,,false,false,3,,,,,,,226,2840,3,,false,true,POINT (166.6878075 -22.1097306)
56522,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,,,,false,false,10,,,,,,,226,2840,3,,false,true,POINT (166.6878075 -22.1097306)
56497,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,9.20,,,false,false,10,,,,,,,491,2350,3,,false,true,POINT (166.59246826 -22.15348816)
56498,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,9.50,,,false,false,10,,,,,,,491,2350,3,,false,true,POINT (166.59246826 -22.15348816)
56499,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,10.20,,,false,false,10,,,,,,,491,2350,3,,false,true,POINT (166.59246826 -22.15348816)
56500,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,10.50,,,false,false,10,,,,,,,491,2350,3,,false,true,POINT (166.59246826 -22.15348816)
56517,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,,,,false,false,12,,,,,,,205,2710,3,,false,true,POINT (166.6259795 -22.1477506)
167192,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,26.40,9.9,3,false,false,10,,,,,,,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
167193,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,26.40,,3,false,false,10,,,,,,,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
167194,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,26.70,,3,false,false,10,,,,,,,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
167195,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,30.20,,3,false,false,10,,,,,,0.510704,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
167196,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,31.50,,3,false,false,10,,,,,,,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
167197,5397,Paeoua,Retrophyllum comptonii,Retrophyllum comptonii (J.Buchholz) C.N.Page,Podocarpaceae,Retrophyllum,Retrophyllum comptonii,,21,34.70,10.4,3,false,false,10,,,,,,0.461809,1079,2420,3,,false,true,POINT (165.09597778 -21.16776657)
56526,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,,3,,false,false,10,,,,,,,48,2040,,,false,true,POINT (166.8213518 -22.3212252)
56527,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,,,,false,false,6,,,,,,,286,2600,3,,false,true,POINT (166.83468333333334 -22.237716666666667)
56506,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,8.60,,,false,false,11,,,,,,,754,3070,3,,false,true,POINT (166.60523987 -22.13049698)
56520,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,,,,false,true,9,,,,,,,161,2750,3,,false,true,POINT (166.684969 -22.1028821)
56531,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,7.50,,,false,false,9,,,,,,,329,3200,3,,false,true,POINT (166.89710999 -22.15494537)
56523,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,7.80,,,false,false,10,,,,,,,379,2650,3,,false,true,POINT (166.68942261 -22.15121651)
56530,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,10.50,,,false,false,1,,,,,,,339,3040,3,,false,true,POINT (166.89659119 -22.27841568)
56540,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,10.50,,,false,false,1,,,,,,,441,2890,3,,false,true,POINT (166.8989563 -22.28055573)
56545,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,11.50,,,false,false,12,,,,,,,337,3150,3,,false,true,POINT (166.90316772 -22.27617073)
56543,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,11.50,,,false,false,11,,,,,,,306,2870,3,,false,true,POINT (166.90115356 -22.26429939)
56541,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,10.30,,,false,false,11,,,,,,,302,2870,3,,false,true,POINT (166.89956665 -22.26668358)
56542,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,10.70,,,false,false,11,,,,,,,302,2870,3,,false,true,POINT (166.89956665 -22.26668358)
56535,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,9.50,,,false,false,9,,,,,,,329,3200,3,,false,true,POINT (166.89710999 -22.15494537)
56536,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,9.90,,,false,false,9,,,,,,,329,3200,3,,false,true,POINT (166.89710999 -22.15494537)
56537,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,10.00,,,false,false,9,,,,,,,329,3200,3,,false,true,POINT (166.89710999 -22.15494537)
56538,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,10.20,,,false,false,9,,,,,,,329,3200,3,,false,true,POINT (166.89710999 -22.15494537)
56539,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,10.80,,,false,false,9,,,,,,,329,3200,3,,false,true,POINT (166.89710999 -22.15494537)
56607,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,10.20,,,false,false,1,,,,,,,273,2960,3,,false,true,POINT (166.94212341 -22.27568817)
56608,13228,,Cyphophoenix fulcita,Cyphophoenix fulcita (Brongn.) Hook.f. ex Salomon,Arecaceae,Cyphophoenix,Cyphophoenix fulcita,,21,10.50,,,false,false,1,,,,,,,273,2960,3,,false,true,POINT (166.94212341 -22.27568817)
